data_types,record_key,id,content_anonymized,emotion,label
post,post:444,444,"#cfs2266_DNTUMôn học cuối cùng rồi anh em ạ !Cảm thấy mình đã bỏ phí những ngày tháng sinh viên quá, chưa có kí ức, kỉ niệm nào.Không còn được ngủ gật trong phòng máy nữa rồi, không còn được chọc mấy cô dạy tiếng anh xinh gái nữa.Không còn được ngắm nhìn các bạn gái xinh xinh dưới sân trường nữa rồi.Và nhất là vẩn chưa được bạn gái nào để ý tới.Học gần xong rồi, mà cảm thấy như bỏ phí cả đời sinh viên rồi.Hy vọng có một người bạn là con gái khi đang là sinh viên.#SV_IT_________#Pug Ẩn bớt",Positive,2
post,post:448,448,"#Cfs2264_DNTUChào ad và các bạn, mùa dịch covid đang tới nên chả làm ăn gì được. Chuyện cũng chẳng to tát gì nhưng mình khá là buồn vài vấn đề muôn thuở nhắc nhẹ cho ace rút kinh nghiệm. Khoảng 9 tháng trước thằng e quen mới hỏi vay tiền mình 5 xị, mình đợt mãi xem có tự giác trả không nhưng mà hình như người vay tiền trí nhớ rất kém, nên bỏ qua sĩ diện mới nhắn tin hỏi thằng em lại số tiền đó..-"" E ơi, tiền vay a 500k lâu rồi sao chưa thấy nhắc trả cho a nhỉ.""------*"" tiền gì a ơi""-"" Ủa e vay a 500 từ hồi năm ngoái tới giờ, mà giờ đã không nhớ.""------*"" Xời, có 500 mà a đòi e vậy.""Đm nhắc tới đó thoii mà mình đếu thèm nc nữa, túm lại đọc đoạn trên là các bạn hiểu r đó. Tình cảm ae cũng rạn cmn nứt, thôi thì nay mất lòng trước được lòng sau vậy. Mình khá ít bạn bè, nên cũng chả nc với ai mấy nên bực lên đây chia sẻ, tks mn!---------#Ost Ẩn bớt",Negative,0
post,post:450,450,"#Cfs2262_DNTUCfs này e xin dành riêng cho các chị em DNTUerChuyện là e và con bạn e có ở trọ chung 1 phòng gần trường mình, bình thường ko sao nhưng mới đây thì 2 đứa bọn e lại dính phải 1 thằng cua 2 đứa cùng lúc. Nhưng đáng tiếc là bọn e hay chia sẻ với nhau nên tình cờ cũng trùng, a ý cũng sinh viên trường mình. Cao ráo và khá đẹp trai, ăn nói khéo đặc biệt là đã có người suýt nữa thì e bị cưa gãy và làm ""túeday"" va bạn e thì là ""wednesday"" mọi người ạ, nhưng mà tối qua đã biết nhưng trước đó e cũng đã đọc nhiều mấy thể loại này rồi nên cũng không có gì sock lắm, vậy nên nhiều lúc chị em nhớ cảnh giác cao độ với các nam sinh viên trường mình nha :)) e chỉ nói tới đây thôi chắc CE ai cũng hiểu, lời văn e lủng củng nên mong ad duyệt bài-------#Ost Ẩn bớt",Positive,2
post,post:451,451,"#Cfs2261_DNTUThư ngỏ tới chị nhà tương lai. Chị nhà à, chị đang ở đâu mà mãi chưa xuất hiện vậy .Anh nhà đã có một ngôi nhà ấm cúng 1 trệt 1 lầu, chờ chị nhà về thổi hồn cho ngôi nhà đấy đấy !Ô tô thì anh nhà chưa có, hàng ngày vẫn đi con honda Blade đi làm , nếu chị nhà về góp gạo thôi cơm chúng ta dành dụm tiền mua ô tô sau này nhé!Anh nhà làm kd tự do nhưng dù sao vẫn đã từng có 1 mối tình nên chị nhà đừng lo anh nhà khô khan nhé. Muối ăn cả năm cũng chả hết. Anh nhà chả đẹp trai, nhưng đủ trưởng thành để biết ăn mặc, sẽ không để chị nhà xấu hổ với bè bạn, đồng nghiệp. Anh nhà cái gì cũng biết làm, nên chị nhà chỉ phải lo ăn ngon, ngủ kĩ và xinh đẹp thôi nhé!!!Anh nhà sn95 nhơ.-------#Ost Ẩn bớt",Positive,2
post,post:452,452,"Bữa giờ đang rần rần có bạn nữ sinh viên trường mình cho bạn trai nyc kia vay tiền, xong khi bạn nữ đòi lại thì bạn trai dẫn người yêu mới tới uýnh bạn gái cho mượn tiền đó 🙂Rất tiếc k tải được clip về nhưng tội cho bạn gái nyc quá 🙂Xin mời ae cập nhật clip, hình ảnh bên dưới nha #Ost",Neutral,1
post,post:454,454,"#cfs2260_DNTUCÂU CHUYỆN Ý THỨC TRONG MÙA QUÂN SỰ Lúc đang học quân sự thì mình có xin thầy đi tolet thì gặp 2 bạn nam lén ra ngoài hút thuốc , tất nhiên sẽ không đề cập đến chuyện hút thuốc của hai bạn đó mà vấn đề là vứt tàn thuốc đầy hết cái bồn rửa tay , và mình biết bạn nam này được thầy Huy cho đi tuyển sinh Miền Trung, bạn nói cho các em cấp 3 biết về trường , một môi trường sạch sẽ , thoáng mát rộng rãi nhưng thật sự như thế nào thì bạn tự hiểu nhé , bước vào nhà vệ sinh đầy mùi thuốc lá , tới bồn rửa tay thì tàn thuốc , đầu lọc vứt đầy :)) rồi người ta đánh giá sinh viên trường như thế nào :)) ?? Còn đánh giá bạn thì để mọi người tự đánh giá , mình không bàn cải ! Mong bạn đọc được tự kiểm điểm lại cái ý thức của mình nha , hong được đẹp thì cái bồi dưỡng lại cái nết nha -.- Chào đoàn kết - thân ái ❤-------------#Ost Ẩn bớt",Positive,2
post,post:457,457,"#Cfs2258_DNTUEm muốn nhờ cfs trường đăng những thắc mắc dùm em lên với ạ🥺. Hiện là đợt thi lấy chứng chỉ kỹ năng mềm chuẩn đầu ra của tụi em vừa qua đã có điểm thi rồi, nhưng trên hệ thống xét thử tốt nghiệp vẫn chưa hiện là tụi em có chứng chỉ đó. Theo em được biết thì mình chỉ được xét tốt nghiệp khi hoàn thành hết tất cả chứng chỉ, nhưng thời hạn nộp hồ sơ xét chứng chỉ tốt nghiệp online là từ 3/8-15/8. Em có lên để liên hệ với phòng đào tạo thì nhận được thông báo ngày 17/8 phòng mới làm việc lại. Vậy cho em hỏi là bây giờ cái chứng chỉ kỹ năng mềm chuẩn đầu ra của tụi em chưa lên hệ thống, thì làm sao tụi em có thể nộp hồ sơ xin xét tốt nghiệp đúng hạn được ạ! Em cũng có liên hệ với các page của trường, cũng như các thầy cô thì đều nhận được câu trả lời là đã nghỉ hè hoặc page đó đang được off!Mong ad giúp em đăng thắc mắc này lên để bọn em được giải đáp ạ! Em cảm ơn-----------#Ost Ẩn bớt",Positive,2
post,post:459,459,"#cfs2257_DTNU( GÓC THI CỬ )Tui và bạn cùng lớp của tui cũng chỉ biết nhau sương sương thôi,ko thân gì mấy.Thi chung phòng với nhau,ngồi kế bên, bạn bè trong lớp cùng nhau giúp đỡ, vào phòng thì thi có một vài câu tui không biết làm,tui hỏi bạn đó. Xong bạn cũng nhiệt tình chỉ tui, vì là bài thi trắc nghiệm nên chỉ cũng dễ dàng thôi,đọc đáp án A,B,C,D rồi quất vào bài.Mọi chuyện có vẻ rất là bình thường, nhưng sự thật là nó bất thường mọi người à .Chỉ tui sai bét bè be không sót 1 câu nào luôn, hỏi 7 câu sai hết cả 7. Trong khi bạn đó làm đúng trong bài thi của bạn đó nhưng chỉ tui sai. Tui thì tuy hỏi bài bạn nhưng cũng có chọn lọc, tui hỏi bạn đó là sao câu này làm vầy,rõ ràng tui học là đáp án khác mới đúng.Xong bạn ấy lại quay qua chửi tui quá chời, chửi 1 tràng luôn. Tự nhiên cái tui tỉnh lại liền.Nhưng mà tui nghĩ cũng đúng. Hỏi bài người ta mà cãi cọ đúng sai cũng kì cục kẹo,thôi thì tui cũng làm theo bạn. Có đúng thì cùng đúng,có sai thì cùng sai. Ko sao hết. Nhưng cuộc sống mà,chỉ có tui sai thôi mọi người à,tui sai tui sai!!!Tui trao cho bạn một con tym,sao bạn lại cho tui một cú lừa? Ko muốn chỉ thì để người ta tự làm, làm đúng mà chỉ sai ngta là ác lắm á. Hứ hứ.#Pug Ẩn bớt",Neutral,1
post,post:460,460,"Lại sắp được nghỉ hè, các ông biết phải làm gì rồi đấy.#Pug",Neutral,1
post,post:461,461,"#cfs2256_DNTUEm muốn nhờ cfs trường để gửi vài lời thân thương tới bạn của em.Thân ái, mình muốn gửi lời thân thương đến bạn thế này: "" Bạn liệu mà rút tay lại nhé, đừng có kiểu ăn cắp quen tay ngủ ngày quen tật. Bọn mình nhiều đồ không có nghĩa là bọn mình sẽ không nhận ra khi bị mất đồ. Đây không phải là lần đầu tiên mình nhắc khéo, quá nhiều lần rồi. Giá trị bạn lấy không có nhỏ đâu. Bạn cũng không có thiếu thốn đến mức phải đi ăn cắp ha, phải chi bạn nghèo thì mình hổng nói. Chòi oi bạn giàu quá mà sao bạn chơi trò kì vậy. Bạn đừng để mình điên lên nha! Mãi yêu bạn.#Pug Ẩn bớt",Neutral,1
post,post:462,462,"#cfs2255_DNTUXin chào mọi người! Chán quá nên em lên đây giải bày nói điên nói khùng cho nhẹ lòng cái mọi người ạ đây em viết vui thôi nha mn bỏ định đọc xong kêu em khùng nha, nhỏ giờ em cũng chỉ có yêu có lần à xong rồi cũng đâu vào đó chả có gì cả từ lúc ct tới bây giờ thèm yêu lắm chứ nhìn ai em cũng thấy thích hết mà hông ai thích lại em luôn tại vì dung nhan em cũng tầm thường quá nên các hạ cũng lấy làm ngơ chẳng màng để mắt đến em. Nhiều lúc thiết nghĩ hay là mình nên quớ đại một anh có tài nào đó cho bớt cô đơn nhỉ, nhưng mà thôi có tài không thấy thiếu thiếu nên ráng chờ thêm vài cuốn lịch nữa vậy, không biết khi nào mới vẹn cả đôi đường đây? Hic, ngày qua ngày nhìn người ta yêu đương sum vầy bên nhau nhìn thấy mà tủi luôn á, ngoài đường cũng thấy lên Fb, TikTok cũng thấy luôn dặn lòng là để xem được bao lâu >< đó là nhiều lúc em nghĩ vậy thôi chứ sinh hoạt hằng ngày thì em có hội anh em bạn gì bao vui luôn chả ai có ny nên cứ thỏa mái con gà mái xả láng sáng về sớm đi học. Nói tới đây thôi chứ em mà nói nữa chắc lú gỡ không ra á. Hhh Cảm ơn Ad đã duyệt nha.#Pug Ẩn bớt",Positive,2
post,post:463,463,"#cfs2254Lại là chuyện bạn cùng phòng đây ạ !    Dạ em xin chào mọi người . Hôm nay em xin ngồi xuống đây kể cho mọi người về người bạn cùng phòng thân thương của em . Vì chuyện khá dài nên mọi người kiên nhẫn nha.  Sự việc là phòng trọ em thuê dạng nhà nguyên căn nên là ở được 5 người. Thì lúc đầu mọi thứ diễn ra vô cùng vui vẻ và ôn hòa. Giai đoạn đầu tiên là em xin được phép gọi là giai đoạn tìm hiểu. Thì bạn có kể về gia cảnh của bạn là mẹ của bạn không có yêu thương gì bạn đại loại vậy. Rồi thời gian mà bạn sang ở với tụi em là lúc đó đang dịch bạn bị mất việc làm nên là không có tiền . và thgian đó thì đa phần là không ai có tiền cả nhưng mà ông bà cha ta có câu""  lá lành đùm lá rách ""  nên tụi em giúp đỡ bạn rất nhiều từ tiền ăn đến tiền đi lại tụi em cũng giúp bạn  đi ăn hay đi chơi đều nghĩ đến bạn. Đi đâu cũng muốn bạn đi theo sợ bạn ở nhà 1 mình buồn .. . Mà lúc đó chả nghĩ gì nhiều cả chỉ nghĩ là sẽ chơi thân với nhau bạn bè chả cần tính toán làm gì....( khá là nhiều em cũng k biết kể sao cho hết) thì kế đó là giai đoạn thứ 2 giai đoạn ""đã hiểu"" về nhau thì ai mà chả có tật xấu , mà đã vậy còn ở chung nữa chứ nên là càng phải hiểu nhau và thông cảm chấp nhận những tật xấu đó để mà sống chung nhưng không tụi em đã cô gắng để chọn những thời điểm để nói cho bạn hiểu nhưng bạn lại k có muốn hiểu m.n ạ . Đầu tiên là nết ngủ. Bạn ngủ 1 mình bạn cả 1 cái nệm gấp 3 cũng hết ! Nết ăn của bạn bạn ăn mà không chừa 1 ai . Nết mượn đồ của bạn . Bạn hay có câu slogan như thế này "" ê cho t mượn nha t để đâu r á t không có nhớ "" trời đất ngó xuống mà coi. Thì chưa dừng lại ở như vậy khi tụi em ngồi cả phòng lại để mà nói cho bạn biết về những tật xấu của bạn với 1 thái độ vô cùng hòa nhã luôn . Nhưng bạn thái độ kiểu như ""có gì noi luôn đi"" 🙂 Nói nào ngay là tìm.bạn chung phòng đâu có dễ mà ở 4 người tiền phòng tụi em kham không nổi cho nên cố gắng để sống chung với nhau thì bạn đi nói với người khác  là tụi em ăn hiếp bạn hội đồng bạn . ""Vạch mặt"" bạn  🙂  . Chi tiết hơn bây giờ là đến giai đoạn cuối giai đoạn quá hiểu và chuyển sang bất ngờ . Chi tiết là bạn này tự tiện lấy đồ của người khác mặc và sài, xong đồ đó muốn hư luôn r ạ, nhưng khi ngta đụng vào đồ của mình thì khó chịu r đi kể lể, kể khổ với mọi người, lúc tụi em nói thì đăng tus khịa r tỏ ra mình ""rất rất "" vô tội kêu bị chửi bới các kiểu. Có 1 hôm bạn kêu là "" ê đợi t về đi coi nhà với nha ""  nên là tụi em nghĩ sẵn tiện vê mới nhờ bạn mua trứng gà giúp nhưng bạn lại đi kể với 1 người khác là "" tụi nó bắt em trưa nắng k có áo khoác đi về mua trứng cho tụi nó và ăn k hề chừa hay cảm ơn em . Mà em nghỉ trưa được có 1 tiếng "" như dì ghẻ con chồng thời đại 4.0 á mọi người.  Con gái gì mà xuống nhà người ta ăn uống ngủ nghỉ nhà người ta xong đi rửa vài ba cái chén thì cảm thấy tủi thân đi kể lể là  cả gia đình mình khinh thường bạn và bắt bạn làm này làm kia trong khi mình k làm. Kiểu tại sao bạn làm mà mình không làm v á ? Còn nữa con gái gì mà  mất nết trai nào cũng muốn gạ. Bồ người ta cũng bày mưu mà cướp được. Giả bộ làm thân chị chị em em với người ta xong rồi cướp bồ người ta luôn . Và sau tất cả tụi em mới biêt được là bạn nói xấu tụi em như vậy. Xong cái tụi em tỉnh lại liền Gớt nước mắt lợp đợp luôn á. Tại vì mình chơi hết lòng bạn làm phát hết hồn cả dãy trọ em mà kể chi tiết thì chắc thành tiểu thuyết mất nên thôi em xin dừng ở đây sơ sơ 1 vài việc để mọi ng tham khảo về người bạn này của em .... Chuyện vậy mà bạn ấy vẫn tỏ ra không có lỗi, à không bạn ấy có xin lỗi mà kiểu cho có vậy á. Bạn ấy vẫn còn thanh cao và trong sáng lắm em chỉ nói v thôi chứ chuyện này đối với bạn ấy là bình thường. Bạn ấy còn bảo tụi em chỉ là một hạt cát trên sa mạc nên bạn k cần quan tâm !  À nhân tiện phòng của tụi em đang tuyển bạn ở chung nhà. Tụi em thân thiện. Hòa đồng. Dễ thương hihi.#Pug Ẩn bớt",Positive,2
